Date,spx_Close,spx_Adj Close,vix_3m_Close,vix_6m_Close,vix_9d_Close,vix_cur_Close,total_users_holding,avg_users_holding_ln_ret,avg_users_holding_pct_chg
6/5/2020,3193.929932,3193.929932,27.42,29.68,22.63,24.52,13611748,0.019423752,0.021834469
6/8/2020,3232.389893,3232.389893,28.08,30.04,25.18,25.81,13893211,0.033942397,0.043476177
6/9/2020,3207.179932,3207.179932,29.67,31.24,26.92,27.57,14035804,0.018352142,0.021280294
6/10/2020,3190.139893,3190.139893,29.57,31.23,27.1,27.57,14144862,0.010240543,0.010478119
6/11/2020,3002.100098,3002.100098,40.43,39.68,42.06,40.79,14154748,0.006602379,0.006682898
6/12/2020,3041.310059,3041.310059,38.05,37.79,36.52,36.09,14056854,0.010095031,0.010191816
6/15/2020,3066.590088,3066.590088,36.43,36.66,35.98,34.4,14184267,0.009646164,0.009745612
6/16/2020,3124.73999,3124.73999,35.8,36.26,35.38,33.67,14237797,0.004702634,0.004723125
6/17/2020,3113.48999,3113.48999,35.72,36.59,33.98,33.47,14297384,0.005171422,0.005221908
6/18/2020,3115.340088,3115.340088,35.14,36.11,32.05,32.94,14320912,0.003296599,0.003302706
6/19/2020,3097.73999,3097.73999,36.68,37.74,33.92,35.12,14355927,0.003965917,0.003977558
6/22/2020,3117.860107,3117.860107,33.75,35,31.23,31.77,14413078,0.005669254,0.005719243
6/23/2020,3131.290039,3131.290039,33.06,34.17,30.29,31.37,14455659,0.006890414,0.006935235
6/24/2020,3050.330078,3050.330078,35.39,35.57,33.25,33.84,14505164,0.005220883,0.005264747
6/25/2020,3083.76001,3083.76001,34.09,34.84,30.92,32.22,14522687,0.003848731,0.00387742
6/26/2020,3009.050049,3009.050049,35.8,36.23,33.31,34.73,14537849,0.004125014,0.004140979
6/29/2020,3053.23999,3053.23999,33.91,34.48,30.42,31.78,14572032,0.005306636,0.005331808
6/30/2020,3100.290039,3100.290039,32.52,33.13,29.14,30.43,14589027,0.004039002,0.004048552
7/1/2020,3115.860107,3115.860107,31.68,32.56,25.2,28.62,14634549,0.00662729,0.006742978
7/2/2020,3130.01001,3130.01001,30.87,31.82,22.64,27.68,14705639,0.008152488,0.008341666
7/6/2020,3179.719971,3179.719971,30.98,31.66,25.23,27.94,14862356,0.013787112,0.014444598
7/7/2020,3145.320068,3145.320068,32.07,32.49,26.84,29.43,14901551,0.006111116,0.006167075
7/8/2020,3169.939941,3169.939941,31.19,31.83,23.67,28.08,14963086,0.007255739,0.007378741
7/9/2020,3152.050049,3152.050049,32.06,32.37,25.55,29.26,15012106,0.005710429,0.005750618
7/10/2020,3185.040039,3185.040039,31.02,31.72,22.59,27.29,15062635,0.005514486,0.005590775
7/13/2020,3155.219971,3155.219971,34.54,35.02,30.31,32.19,15181817,0.010556949,0.010847048
7/14/2020,3197.52002,3197.52002,32.56,33.28,27.78,29.52,15197881,0.005781459,0.005817296
7/15/2020,3226.560059,3226.560059,31.56,32.74,25.22,27.76,15267810,0.00912738,0.009779038
7/16/2020,3215.570068,3215.570068,31.55,32.75,25.85,28,15287632,0.006914667,0.007031617
7/17/2020,3224.72998,3224.72998,30.37,31.73,22.16,25.68,15321390,0.00476923,0.004808408
7/20/2020,3251.840088,3251.840088,29.1,30.43,22.52,24.46,15364186,0.005884768,0.005974433
7/21/2020,3257.300049,3257.300049,29.47,30.7,23.33,24.84,15388312,0.003947546,0.003966402
7/22/2020,3276.02002,3276.02002,29.05,30.43,21.65,24.32,15455457,0.010550338,0.011768844
7/23/2020,3235.659912,3235.659912,30.25,31.94,24.1,26.08,15521273,0.006002714,0.006184321
7/24/2020,3215.629883,3215.629883,30.56,31.65,22.7,25.84,15524311,0.003322338,0.003327408
7/27/2020,3239.409912,3239.409912,30,31.33,22.38,24.74,15563028,0.004312295,0.00434151
7/28/2020,3218.439941,3218.439941,30.1,31.47,23.54,25.44,15579071,0.003081783,0.003097018
7/29/2020,3258.439941,3258.439941,29.29,30.97,21.93,24.1,15579752,0.002853377,0.002860436
7/30/2020,3246.219971,3246.219971,29.76,31.39,22.79,24.76,15575095,0.003413374,0.003415205
7/31/2020,3271.120117,3271.120117,29.71,31.21,20.61,24.46,15620280,0.004112953,0.004152144
8/3/2020,3294.610107,3294.610107,29.66,31.18,20.95,24.28,15733315,0.006970961,0.007094023
8/4/2020,3306.51001,3306.51001,29.09,30.72,20.44,23.76,15755783,0.00483894,0.004861762
8/5/2020,3327.77002,3327.77002,28.6,30.32,19.02,22.99,15756070,0.003315467,0.003317446
8/6/2020,3349.159912,3349.159912,28.2,30.11,19.4,22.65,15748484,0.003350181,0.003352224
8/7/2020,3351.280029,3351.280029,28.28,30.22,18.08,22.21,15770769,0.00373195,0.003741458
8/10/2020,3360.469971,3360.469971,28.05,29.91,18.88,22.13,15810105,0.004248309,0.004270056
8/11/2020,3333.689941,3333.689941,29.17,30.79,21.89,24.03,15791543,0.003716854,0.003712184
8/12/2020,3380.350098,3380.350098,28.12,29.85,18.9,22.28,15832018,0.004906535,0.004973726
8/13/2020,3373.429932,3373.429932,28.17,30.05,18.54,22.13,15827627,0.002582053,0.002582317
8/14/2020,3372.850098,3372.850098,28.37,30.45,17.87,22.05,,,
8/17/2020,3381.98999,3381.98999,27.45,29.5,17.6,21.35,,,
8/18/2020,3389.780029,3389.780029,27.35,29.63,17.82,21.51,,,
8/19/2020,3374.850098,3374.850098,28.11,30.3,19.23,22.54,,,
8/20/2020,3385.51001,3385.51001,28.13,29.34,18.85,22.72,,,
8/21/2020,3397.159912,3397.159912,28.17,29.51,18.01,22.54,,,
8/24/2020,3431.280029,3431.280029,28.1,29.5,18.81,22.37,,,
8/25/2020,3443.620117,3443.620117,27.91,29.36,18.09,22.03,,,
8/26/2020,3478.72998,3478.72998,28.7,29.87,19.96,23.27,,,
8/27/2020,3484.550049,3484.550049,29.93,30.63,20.19,24.47,,,
8/28/2020,3508.01001,3508.01001,29.62,30.49,17.13,22.96,,,
8/31/2020,3500.310059,3500.310059,31.85,32.2,21.1,26.41,,,
9/1/2020,3526.649902,3526.649902,32.1,32.42,19.65,26.12,,,
9/2/2020,3580.840088,3580.840088,32.67,33.24,20.71,26.57,,,
9/3/2020,3455.060059,3455.060059,37.63,35.54,30.45,33.6,,,
9/4/2020,3426.959961,3426.959961,34.75,33.94,29.41,30.75,,,
9/8/2020,3331.840088,3331.840088,34.31,33.44,32.91,31.46,,,
9/9/2020,3398.959961,3398.959961,32.12,31.99,29.09,28.81,,,
9/10/2020,3339.189941,3339.189941,32.92,32.67,30.43,29.71,,,
9/11/2020,3340.969971,3340.969971,31.13,31.66,26.33,26.87,,,
9/14/2020,3383.540039,3383.540039,30.48,31.3,25.06,25.85,,,
9/15/2020,3401.199951,3401.199951,30.27,31.29,24.22,25.59,,,
9/16/2020,3385.48999,3385.48999,30.57,31.62,23.77,26.04,,,
9/17/2020,3357.01001,3357.01001,30.75,31.82,24.95,26.46,,,
9/18/2020,3319.469971,3319.469971,30.46,31.69,24.02,25.83,,,
9/21/2020,3281.060059,3281.060059,31.64,32.46,28.11,27.78,,,
9/22/2020,3315.570068,3315.570068,31.67,32.54,25.95,26.86,,,
9/23/2020,3236.919922,3236.919922,33.28,33.49,27.97,28.58,,,
9/24/2020,3246.590088,3246.590088,33.06,33.39,27.65,28.51,,,
9/25/2020,3298.459961,3298.459961,32.03,32.62,24.57,26.38,,,
